section_id,level,update_time,update_interval,travel_time,travel_speed
0133,1,2024-10-04 16:54:00+00:00,60,,102
0023,1,2024-10-04 16:54:00+00:00,60,,91
0229,1,2024-10-04 16:54:00+00:00,60,,98
2203,1,2024-10-04 16:54:00+00:00,60,,88
0155,1,2024-10-04 16:54:00+00:00,60,,100
0494,1,2024-10-04 16:54:00+00:00,60,,92
2257,2,2024-10-04 16:54:00+00:00,60,,77
0135,1,2024-10-04 16:54:00+00:00,60,,89
2266,2,2024-10-04 16:54:00+00:00,60,,77
0141,2,2024-10-04 16:54:00+00:00,60,,71
0301,1,2024-10-04 16:54:00+00:00,60,,103
2163,1,2024-10-04 16:54:00+00:00,60,,86
2234,1,2024-10-04 16:54:00+00:00,60,,85
0048,1,2024-10-04 16:54:00+00:00,60,,91
0249,1,2024-10-04 16:54:00+00:00,60,,100
0230,1,2024-10-04 16:54:00+00:00,60,,84
0237,1,2024-10-04 16:54:00+00:00,60,,99
0064,1,2024-10-04 16:54:00+00:00,60,,104
0482,2,2024-10-04 16:54:00+00:00,60,,77
0056,1,2024-10-04 16:54:00+00:00,60,,95
0390,2,2024-10-04 16:54:00+00:00,60,,76
0325,1,2024-10-04 16:54:00+00:00,60,,98
0320,1,2024-10-04 16:54:00+00:00,60,,96
0476,3,2024-10-04 16:54:00+00:00,60,,58
0389,2,2024-10-04 16:54:00+00:00,60,,74
0174,2,2024-10-04 16:54:00+00:00,60,,77
0379,1,2024-10-04 16:54:00+00:00,60,,94
0461,1,2024-10-04 16:54:00+00:00,60,,105
2204,1,2024-10-04 16:54:00+00:00,60,,83
0250,1,2024-10-04 16:54:00+00:00,60,,99
0019,3,2024-10-04 16:54:00+00:00,60,,45
0078,1,2024-10-04 16:54:00+00:00,60,,93
2080,1,2024-10-04 16:54:00+00:00,60,,89
0214,1,2024-10-04 16:54:00+00:00,60,,102
0337,1,2024-10-04 16:54:00+00:00,60,,101
0454,1,2024-10-04 16:54:00+00:00,60,,97
0369,1,2024-10-04 16:54:00+00:00,60,,85
0181,1,2024-10-04 16:54:00+00:00,60,,82
0450,1,2024-10-04 16:54:00+00:00,60,,102
0473,1,2024-10-04 16:54:00+00:00,60,,97
0093,1,2024-10-04 16:54:00+00:00,60,,96
0254,1,2024-10-04 16:54:00+00:00,60,,102
2136,1,2024-10-04 16:54:00+00:00,60,,82
0169,1,2024-10-04 16:54:00+00:00,60,,93
0405,1,2024-10-04 16:54:00+00:00,60,,89
0072,1,2024-10-04 16:54:00+00:00,60,,95
0045,1,2024-10-04 16:54:00+00:00,60,,89
0303,1,2024-10-04 16:54:00+00:00,60,,102
0378,1,2024-10-04 16:54:00+00:00,60,,91
0116,1,2024-10-04 16:54:00+00:00,60,,100
0053,1,2024-10-04 16:54:00+00:00,60,,90
2226,1,2024-10-04 16:54:00+00:00,60,,91
0288,1,2024-10-04 16:54:00+00:00,60,,101
0304,1,2024-10-04 16:54:00+00:00,60,,100
0087,1,2024-10-04 16:54:00+00:00,60,,90
2169,1,2024-10-04 16:54:00+00:00,60,,90
0403,1,2024-10-04 16:54:00+00:00,60,,98
2117,2,2024-10-04 16:54:00+00:00,60,,64
0238,1,2024-10-04 16:54:00+00:00,60,,102
0388,1,2024-10-04 16:54:00+00:00,60,,90
2208,1,2024-10-04 16:54:00+00:00,60,,88
0374,1,2024-10-04 16:54:00+00:00,60,,99
0218,1,2024-10-04 16:54:00+00:00,60,,102
0396,1,2024-10-04 16:54:00+00:00,60,,93
0426,1,2024-10-04 16:54:00+00:00,60,,86
0349,2,2024-10-04 16:54:00+00:00,60,,73
0492,1,2024-10-04 16:54:00+00:00,60,,84
0299,1,2024-10-04 16:54:00+00:00,60,,98
2156,1,2024-10-04 16:54:00+00:00,60,,97
0234,1,2024-10-04 16:54:00+00:00,60,,100
0342,1,2024-10-04 16:54:00+00:00,60,,101
0442,1,2024-10-04 16:54:00+00:00,60,,101
0322,1,2024-10-04 16:54:00+00:00,60,,100
0408,2,2024-10-04 16:54:00+00:00,60,,70
0467,1,2024-10-04 16:54:00+00:00,60,,98
0471,1,2024-10-04 16:54:00+00:00,60,,99
0366,2,2024-10-04 16:54:00+00:00,60,,73
0153,1,2024-10-04 16:54:00+00:00,60,,89
0115,1,2024-10-04 16:54:00+00:00,60,,100
0395,1,2024-10-04 16:54:00+00:00,60,,94
2084,2,2024-10-04 16:54:00+00:00,60,,75
0127,1,2024-10-04 16:54:00+00:00,60,,99
2214,1,2024-10-04 16:54:00+00:00,60,,80
0280,1,2024-10-04 16:54:00+00:00,60,,110
0302,1,2024-10-04 16:54:00+00:00,60,,100
0355,1,2024-10-04 16:54:00+00:00,60,,83
0290,1,2024-10-04 16:54:00+00:00,60,,102
0213,1,2024-10-04 16:54:00+00:00,60,,89
0140,1,2024-10-04 16:54:00+00:00,60,,95
0074,2,2024-10-04 16:54:00+00:00,60,,79
0016,1,2024-10-04 16:54:00+00:00,60,,93
0001,2,2024-10-04 16:54:00+00:00,60,,72
0117,1,2024-10-04 16:54:00+00:00,60,,93
0104,1,2024-10-04 16:54:00+00:00,60,,97
0296,1,2024-10-04 16:54:00+00:00,60,,99
0122,1,2024-10-04 16:54:00+00:00,60,,94
0186,1,2024-10-04 16:54:00+00:00,60,,87
0258,1,2024-10-04 16:54:00+00:00,60,,100
2168,1,2024-10-04 16:54:00+00:00,60,,89
2192,1,2024-10-04 16:54:00+00:00,60,,86
0233,1,2024-10-04 16:54:00+00:00,60,,101
0159,1,2024-10-04 16:54:00+00:00,60,,80
2252,2,2024-10-04 16:54:00+00:00,60,,77
2261,4,2024-10-04 16:54:00+00:00,60,,24
1002,2,2024-10-04 16:54:00+00:00,60,,73
0270,1,2024-10-04 16:54:00+00:00,60,,99
2146,1,2024-10-04 16:54:00+00:00,60,,95
0271,1,2024-10-04 16:54:00+00:00,60,,95
2245,2,2024-10-04 16:54:00+00:00,60,,77
0287,1,2024-10-04 16:54:00+00:00,60,,101
0356,1,2024-10-04 16:54:00+00:00,60,,89
0285,1,2024-10-04 16:54:00+00:00,60,,101
2100,2,2024-10-04 16:54:00+00:00,60,,75
0458,2,2024-10-04 16:54:00+00:00,60,,70
2190,1,2024-10-04 16:54:00+00:00,60,,89
2082,1,2024-10-04 16:54:00+00:00,60,,82
0013,3,2024-10-04 16:54:00+00:00,60,,47
0262,1,2024-10-04 16:54:00+00:00,60,,97
0061,1,2024-10-04 16:54:00+00:00,60,,100
0464,1,2024-10-04 16:54:00+00:00,60,,103
1001,3,2024-10-04 16:54:00+00:00,60,,46
2222,5,2024-10-04 16:54:00+00:00,60,,16
2256,1,2024-10-04 16:54:00+00:00,60,,84
2212,1,2024-10-04 16:54:00+00:00,60,,89
2099,2,2024-10-04 16:54:00+00:00,60,,78
0032,3,2024-10-04 16:54:00+00:00,60,,46
0114,1,2024-10-04 16:54:00+00:00,60,,98
0315,1,2024-10-04 16:54:00+00:00,60,,98
0198,3,2024-10-04 16:54:00+00:00,60,,54
2260,3,2024-10-04 16:54:00+00:00,60,,47
0387,1,2024-10-04 16:54:00+00:00,60,,92
0260,1,2024-10-04 16:54:00+00:00,60,,97
0268,1,2024-10-04 16:54:00+00:00,60,,95
0433,1,2024-10-04 16:54:00+00:00,60,,102
2155,1,2024-10-04 16:54:00+00:00,60,,91
2173,1,2024-10-04 16:54:00+00:00,60,,89
0350,3,2024-10-04 16:54:00+00:00,60,,50
0236,1,2024-10-04 16:54:00+00:00,60,,99
0244,1,2024-10-04 16:54:00+00:00,60,,101
2098,2,2024-10-04 16:54:00+00:00,60,,77
0446,1,2024-10-04 16:54:00+00:00,60,,101
0480,2,2024-10-04 16:54:00+00:00,60,,73
0160,1,2024-10-04 16:54:00+00:00,60,,98
0412,1,2024-10-04 16:54:00+00:00,60,,101
0411,1,2024-10-04 16:54:00+00:00,60,,102
0099,1,2024-10-04 16:54:00+00:00,60,,100
0096,1,2024-10-04 16:54:00+00:00,60,,101
2251,1,2024-10-04 16:54:00+00:00,60,,90
2158,2,2024-10-04 16:54:00+00:00,60,,65
0126,1,2024-10-04 16:54:00+00:00,60,,107
0138,1,2024-10-04 16:54:00+00:00,60,,106
0022,4,2024-10-04 16:54:00+00:00,60,,29
0397,1,2024-10-04 16:54:00+00:00,60,,94
2148,1,2024-10-04 16:54:00+00:00,60,,95
0073,1,2024-10-04 16:54:00+00:00,60,,100
0038,1,2024-10-04 16:54:00+00:00,60,,80
2108,2,2024-10-04 16:54:00+00:00,60,,61
0491,1,2024-10-04 16:54:00+00:00,60,,83
2229,1,2024-10-04 16:54:00+00:00,60,,92
2135,2,2024-10-04 16:54:00+00:00,60,,76
0331,1,2024-10-04 16:54:00+00:00,60,,99
2094,1,2024-10-04 16:54:00+00:00,60,,87
0311,1,2024-10-04 16:54:00+00:00,60,,103
0242,1,2024-10-04 16:54:00+00:00,60,,98
0235,4,2024-10-04 16:54:00+00:00,60,,35
1003,3,2024-10-04 16:54:00+00:00,60,,57
0060,2,2024-10-04 16:54:00+00:00,60,,71
0106,1,2024-10-04 16:54:00+00:00,60,,100
2172,1,2024-10-04 16:54:00+00:00,60,,90
2225,1,2024-10-04 16:54:00+00:00,60,,80
0168,1,2024-10-04 16:54:00+00:00,60,,81
2154,1,2024-10-04 16:54:00+00:00,60,,84
0180,1,2024-10-04 16:54:00+00:00,60,,88
0402,1,2024-10-04 16:54:00+00:00,60,,87
0070,1,2024-10-04 16:54:00+00:00,60,,100
2179,1,2024-10-04 16:54:00+00:00,60,,86
0445,1,2024-10-04 16:54:00+00:00,60,,98
0441,1,2024-10-04 16:54:00+00:00,60,,92
0157,1,2024-10-04 16:54:00+00:00,60,,82
2081,1,2024-10-04 16:54:00+00:00,60,,85
0385,1,2024-10-04 16:54:00+00:00,60,,96
0323,1,2024-10-04 16:54:00+00:00,60,,97
0212,1,2024-10-04 16:54:00+00:00,60,,97
0449,1,2024-10-04 16:54:00+00:00,60,,104
2093,1,2024-10-04 16:54:00+00:00,60,,85
0432,1,2024-10-04 16:54:00+00:00,60,,98
0185,2,2024-10-04 16:54:00+00:00,60,,78
0422,1,2024-10-04 16:54:00+00:00,60,,100
0177,3,2024-10-04 16:54:00+00:00,60,,53
0246,1,2024-10-04 16:54:00+00:00,60,,105
0125,1,2024-10-04 16:54:00+00:00,60,,92
0012,1,2024-10-04 16:54:00+00:00,60,,93
0142,1,2024-10-04 16:54:00+00:00,60,,96
2223,2,2024-10-04 16:54:00+00:00,60,,79
2275,1,2024-10-04 16:54:00+00:00,60,,82
0313,1,2024-10-04 16:54:00+00:00,60,,98
0470,2,2024-10-04 16:54:00+00:00,60,,72
0055,1,2024-10-04 16:54:00+00:00,60,,93
2215,2,2024-10-04 16:54:00+00:00,60,,66
2227,1,2024-10-04 16:54:00+00:00,60,,90
2259,1,2024-10-04 16:54:00+00:00,60,,87
2140,1,2024-10-04 16:54:00+00:00,60,,91
2092,1,2024-10-04 16:54:00+00:00,60,,87
2213,1,2024-10-04 16:54:00+00:00,60,,82
0034,4,2024-10-04 16:54:00+00:00,60,,22
0209,1,2024-10-04 16:54:00+00:00,60,,94
0145,1,2024-10-04 16:54:00+00:00,60,,94
0182,1,2024-10-04 16:54:00+00:00,60,,85
0444,1,2024-10-04 16:54:00+00:00,60,,102
0286,1,2024-10-04 16:54:00+00:00,60,,106
0344,1,2024-10-04 16:54:00+00:00,60,,97
0297,1,2024-10-04 16:54:00+00:00,60,,102
0336,1,2024-10-04 16:54:00+00:00,60,,99
0245,1,2024-10-04 16:54:00+00:00,60,,101
0413,1,2024-10-04 16:54:00+00:00,60,,98
1008,2,2024-10-04 16:54:00+00:00,60,,75
0150,3,2024-10-04 16:54:00+00:00,60,,52
0437,1,2024-10-04 16:54:00+00:00,60,,103
0139,1,2024-10-04 16:54:00+00:00,60,,96
0415,1,2024-10-04 16:54:00+00:00,60,,103
2153,1,2024-10-04 16:54:00+00:00,60,,98
2145,1,2024-10-04 16:54:00+00:00,60,,89
2255,1,2024-10-04 16:54:00+00:00,60,,81
2253,1,2024-10-04 16:54:00+00:00,60,,91
2193,2,2024-10-04 16:54:00+00:00,60,,77
0279,1,2024-10-04 16:54:00+00:00,60,,104
2096,1,2024-10-04 16:54:00+00:00,60,,87
0085,1,2024-10-04 16:54:00+00:00,60,,102
0456,1,2024-10-04 16:54:00+00:00,60,,85
0338,1,2024-10-04 16:54:00+00:00,60,,95
2171,1,2024-10-04 16:54:00+00:00,60,,84
0226,1,2024-10-04 16:54:00+00:00,60,,97
2088,1,2024-10-04 16:54:00+00:00,60,,83
2195,1,2024-10-04 16:54:00+00:00,60,,84
0343,1,2024-10-04 16:54:00+00:00,60,,98
0036,2,2024-10-04 16:54:00+00:00,60,,77
0044,1,2024-10-04 16:54:00+00:00,60,,89
2221,2,2024-10-04 16:54:00+00:00,60,,79
0221,1,2024-10-04 16:54:00+00:00,60,,101
2113,2,2024-10-04 16:54:00+00:00,60,,76
0265,1,2024-10-04 16:54:00+00:00,60,,100
1006,3,2024-10-04 16:54:00+00:00,60,,55
0409,1,2024-10-04 16:54:00+00:00,60,,99
0468,1,2024-10-04 16:54:00+00:00,60,,95
2131,1,2024-10-04 16:54:00+00:00,60,,86
0370,2,2024-10-04 16:54:00+00:00,60,,76
0423,1,2024-10-04 16:54:00+00:00,60,,101
0121,1,2024-10-04 16:54:00+00:00,60,,98
0220,1,2024-10-04 16:54:00+00:00,60,,103
0210,1,2024-10-04 16:54:00+00:00,60,,101
0203,1,2024-10-04 16:54:00+00:00,60,,94
0227,1,2024-10-04 16:54:00+00:00,60,,95
0128,1,2024-10-04 16:54:00+00:00,60,,93
0486,1,2024-10-04 16:54:00+00:00,60,,91
0272,1,2024-10-04 16:54:00+00:00,60,,94
2243,1,2024-10-04 16:54:00+00:00,60,,97
0334,1,2024-10-04 16:54:00+00:00,60,,100
2122,2,2024-10-04 16:54:00+00:00,60,,74
0187,1,2024-10-04 16:54:00+00:00,60,,90
2119,3,2024-10-04 16:54:00+00:00,60,,58
0095,1,2024-10-04 16:54:00+00:00,60,,100
0358,1,2024-10-04 16:54:00+00:00,60,,97
0367,2,2024-10-04 16:54:00+00:00,60,,77
0275,1,2024-10-04 16:54:00+00:00,60,,102
0094,1,2024-10-04 16:54:00+00:00,60,,97
0400,3,2024-10-04 16:54:00+00:00,60,,49
0247,1,2024-10-04 16:54:00+00:00,60,,101
0451,1,2024-10-04 16:54:00+00:00,60,,104
2109,1,2024-10-04 16:54:00+00:00,60,,81
0216,1,2024-10-04 16:54:00+00:00,60,,99
2123,2,2024-10-04 16:54:00+00:00,60,,70
0101,1,2024-10-04 16:54:00+00:00,60,,93
2083,1,2024-10-04 16:54:00+00:00,60,,85
2207,1,2024-10-04 16:54:00+00:00,60,,85
2264,1,2024-10-04 16:54:00+00:00,60,,87
0452,1,2024-10-04 16:54:00+00:00,60,,107
0006,1,2024-10-04 16:54:00+00:00,60,,94
0189,1,2024-10-04 16:54:00+00:00,60,,91
0165,1,2024-10-04 16:54:00+00:00,60,,97
0146,1,2024-10-04 16:54:00+00:00,60,,92
0490,-1,2024-10-04 16:54:00+00:00,60,,-3
2149,1,2024-10-04 16:54:00+00:00,60,,96
0253,1,2024-10-04 16:54:00+00:00,60,,103
0170,1,2024-10-04 16:54:00+00:00,60,,90
0167,1,2024-10-04 16:54:00+00:00,60,,91
2258,3,2024-10-04 16:54:00+00:00,60,,52
0362,1,2024-10-04 16:54:00+00:00,60,,100
2189,1,2024-10-04 16:54:00+00:00,60,,83
0266,1,2024-10-04 16:54:00+00:00,60,,99
0107,1,2024-10-04 16:54:00+00:00,60,,104
0345,1,2024-10-04 16:54:00+00:00,60,,100
0453,1,2024-10-04 16:54:00+00:00,60,,97
0377,1,2024-10-04 16:54:00+00:00,60,,90
2078,2,2024-10-04 16:54:00+00:00,60,,77
0256,1,2024-10-04 16:54:00+00:00,60,,101
0215,1,2024-10-04 16:54:00+00:00,60,,94
0248,1,2024-10-04 16:54:00+00:00,60,,105
0292,1,2024-10-04 16:54:00+00:00,60,,93
0309,1,2024-10-04 16:54:00+00:00,60,,102
0352,3,2024-10-04 16:54:00+00:00,60,,54
0368,1,2024-10-04 16:54:00+00:00,60,,87
2197,1,2024-10-04 16:54:00+00:00,60,,86
0211,3,2024-10-04 16:54:00+00:00,60,,46
0151,1,2024-10-04 16:54:00+00:00,60,,92
2150,1,2024-10-04 16:54:00+00:00,60,,96
0205,3,2024-10-04 16:54:00+00:00,60,,51
0440,1,2024-10-04 16:54:00+00:00,60,,100
2254,1,2024-10-04 16:54:00+00:00,60,,92
2110,2,2024-10-04 16:54:00+00:00,60,,79
2115,2,2024-10-04 16:54:00+00:00,60,,73
2132,2,2024-10-04 16:54:00+00:00,60,,74
0011,5,2024-10-04 16:54:00+00:00,60,,5
1007,2,2024-10-04 16:54:00+00:00,60,,74
0166,3,2024-10-04 16:54:00+00:00,60,,44
0083,1,2024-10-04 16:54:00+00:00,60,,96
0190,1,2024-10-04 16:54:00+00:00,60,,83
0088,1,2024-10-04 16:54:00+00:00,60,,97
2209,1,2024-10-04 16:54:00+00:00,60,,86
2079,1,2024-10-04 16:54:00+00:00,60,,89
2191,1,2024-10-04 16:54:00+00:00,60,,89
0105,1,2024-10-04 16:54:00+00:00,60,,100
2120,2,2024-10-04 16:54:00+00:00,60,,75
0134,3,2024-10-04 16:54:00+00:00,60,,45
0438,1,2024-10-04 16:54:00+00:00,60,,104
2147,1,2024-10-04 16:54:00+00:00,60,,99
0319,1,2024-10-04 16:54:00+00:00,60,,100
0090,1,2024-10-04 16:54:00+00:00,60,,101
2087,1,2024-10-04 16:54:00+00:00,60,,93
0274,1,2024-10-04 16:54:00+00:00,60,,104
0443,1,2024-10-04 16:54:00+00:00,60,,98
0414,3,2024-10-04 16:54:00+00:00,60,,47
0263,1,2024-10-04 16:54:00+00:00,60,,101
0173,1,2024-10-04 16:54:00+00:00,60,,88
2165,1,2024-10-04 16:54:00+00:00,60,,86
0435,1,2024-10-04 16:54:00+00:00,60,,96
2116,2,2024-10-04 16:54:00+00:00,60,,70
2086,1,2024-10-04 16:54:00+00:00,60,,83
2174,1,2024-10-04 16:54:00+00:00,60,,89
1005,3,2024-10-04 16:54:00+00:00,60,,56
0381,1,2024-10-04 16:54:00+00:00,60,,96
0042,1,2024-10-04 16:55:00+00:00,60,,82
2228,2,2024-10-04 16:55:00+00:00,60,,76
0058,1,2024-10-04 16:55:00+00:00,60,,92
0407,1,2024-10-04 16:55:00+00:00,60,,90
2175,1,2024-10-04 16:55:00+00:00,60,,88
0410,1,2024-10-04 16:55:00+00:00,60,,108
0163,1,2024-10-04 16:55:00+00:00,60,,97
2244,1,2024-10-04 16:55:00+00:00,60,,97
0361,1,2024-10-04 16:55:00+00:00,60,,93
0328,1,2024-10-04 16:55:00+00:00,60,,97
0063,1,2024-10-04 16:55:00+00:00,60,,99
0024,4,2024-10-04 16:55:00+00:00,60,,27
0394,1,2024-10-04 16:55:00+00:00,60,,93
0428,2,2024-10-04 16:55:00+00:00,60,,74
0035,4,2024-10-04 16:55:00+00:00,60,,33
2112,2,2024-10-04 16:55:00+00:00,60,,76
0112,1,2024-10-04 16:55:00+00:00,60,,166
0416,1,2024-10-04 16:55:00+00:00,60,,97
2107,2,2024-10-04 16:55:00+00:00,60,,75
2139,2,2024-10-04 16:55:00+00:00,60,,75
0465,1,2024-10-04 16:55:00+00:00,60,,101
0147,1,2024-10-04 16:55:00+00:00,60,,97
2133,2,2024-10-04 16:55:00+00:00,60,,71
2186,1,2024-10-04 16:55:00+00:00,60,,83
2097,2,2024-10-04 16:55:00+00:00,60,,79
0062,1,2024-10-04 16:55:00+00:00,60,,96
0276,1,2024-10-04 16:55:00+00:00,60,,105
0030,3,2024-10-04 16:55:00+00:00,60,,48
0489,1,2024-10-04 16:55:00+00:00,60,,93
0225,1,2024-10-04 16:55:00+00:00,60,,86
0455,3,2024-10-04 16:55:00+00:00,60,,55
0398,1,2024-10-04 16:55:00+00:00,60,,87
2137,1,2024-10-04 16:55:00+00:00,60,,82
0466,1,2024-10-04 16:55:00+00:00,60,,101
0069,1,2024-10-04 16:55:00+00:00,60,,103
0424,1,2024-10-04 16:55:00+00:00,60,,101
0447,1,2024-10-04 16:55:00+00:00,60,,95
2276,4,2024-10-04 16:55:00+00:00,60,,39
0204,4,2024-10-04 16:55:00+00:00,60,,38
0158,1,2024-10-04 16:55:00+00:00,60,,96
2224,1,2024-10-04 16:55:00+00:00,60,,90
0077,1,2024-10-04 16:55:00+00:00,60,,98
0092,1,2024-10-04 16:55:00+00:00,60,,97
0067,1,2024-10-04 16:55:00+00:00,60,,97
0201,3,2024-10-04 16:55:00+00:00,60,,49
0054,2,2024-10-04 16:55:00+00:00,60,,70
0196,2,2024-10-04 16:55:00+00:00,60,,66
0434,1,2024-10-04 16:55:00+00:00,60,,101
0267,1,2024-10-04 16:55:00+00:00,60,,99
0298,1,2024-10-04 16:55:00+00:00,60,,98
0081,1,2024-10-04 16:55:00+00:00,60,,97
0478,3,2024-10-04 16:55:00+00:00,60,,59
2134,1,2024-10-04 16:55:00+00:00,60,,82
0232,1,2024-10-04 16:55:00+00:00,60,,96
0375,1,2024-10-04 16:55:00+00:00,60,,94
0084,1,2024-10-04 16:55:00+00:00,60,,94
2124,2,2024-10-04 16:55:00+00:00,60,,70
0199,1,2024-10-04 16:55:00+00:00,60,,91
2188,1,2024-10-04 16:55:00+00:00,60,,84
2170,1,2024-10-04 16:55:00+00:00,60,,90
0018,3,2024-10-04 16:55:00+00:00,60,,54
0269,1,2024-10-04 16:55:00+00:00,60,,98
0425,3,2024-10-04 16:55:00+00:00,60,,45
0312,1,2024-10-04 16:55:00+00:00,60,,103
0431,2,2024-10-04 16:55:00+00:00,60,,70
2138,2,2024-10-04 16:55:00+00:00,60,,72
0202,3,2024-10-04 16:55:00+00:00,60,,52
0108,1,2024-10-04 16:55:00+00:00,60,,95
0384,1,2024-10-04 16:55:00+00:00,60,,100
0021,2,2024-10-04 16:55:00+00:00,60,,74
0289,1,2024-10-04 16:55:00+00:00,60,,105
0148,3,2024-10-04 16:55:00+00:00,60,,51
0243,1,2024-10-04 16:55:00+00:00,60,,101
0080,2,2024-10-04 16:55:00+00:00,60,,60
2206,1,2024-10-04 16:55:00+00:00,60,,86
0404,1,2024-10-04 16:55:00+00:00,60,,102
0420,1,2024-10-04 16:55:00+00:00,60,,86
0154,1,2024-10-04 16:55:00+00:00,60,,95
2141,1,2024-10-04 16:55:00+00:00,60,,90
0380,1,2024-10-04 16:55:00+00:00,60,,94
0195,2,2024-10-04 16:55:00+00:00,60,,73
0059,1,2024-10-04 16:55:00+00:00,60,,92
0273,1,2024-10-04 16:55:00+00:00,60,,99
2200,2,2024-10-04 16:55:00+00:00,60,,76
0481,3,2024-10-04 16:55:00+00:00,60,,47
0348,1,2024-10-04 16:55:00+00:00,60,,94
0469,1,2024-10-04 16:55:00+00:00,60,,100
0178,3,2024-10-04 16:55:00+00:00,60,,54
0164,1,2024-10-04 16:55:00+00:00,60,,80
2142,1,2024-10-04 16:55:00+00:00,60,,93
2151,1,2024-10-04 16:55:00+00:00,60,,92
0430,1,2024-10-04 16:55:00+00:00,60,,89
0028,1,2024-10-04 16:55:00+00:00,60,,80
0086,1,2024-10-04 16:55:00+00:00,60,,97
0071,1,2024-10-04 16:55:00+00:00,60,,100
0278,1,2024-10-04 16:55:00+00:00,60,,101
2205,1,2024-10-04 16:55:00+00:00,60,,84
2233,2,2024-10-04 16:55:00+00:00,60,,70
0479,2,2024-10-04 16:55:00+00:00,60,,72
2157,2,2024-10-04 16:55:00+00:00,60,,62
2095,1,2024-10-04 16:55:00+00:00,60,,87
0264,1,2024-10-04 16:55:00+00:00,60,,80
0176,2,2024-10-04 16:55:00+00:00,60,,77
0326,1,2024-10-04 16:55:00+00:00,60,,100
0040,1,2024-10-04 16:55:00+00:00,60,,87
2217,3,2024-10-04 16:55:00+00:00,60,,54
0025,1,2024-10-04 16:55:00+00:00,60,,96
0002,2,2024-10-04 16:55:00+00:00,60,,69
0175,1,2024-10-04 16:55:00+00:00,60,,94
0192,1,2024-10-04 16:55:00+00:00,60,,90
0351,2,2024-10-04 16:55:00+00:00,60,,71
0136,1,2024-10-04 16:55:00+00:00,60,,98
0360,1,2024-10-04 16:55:00+00:00,60,,96
2089,1,2024-10-04 16:55:00+00:00,60,,84
2246,3,2024-10-04 16:55:00+00:00,60,,59
0487,1,2024-10-04 16:55:00+00:00,60,,86
0382,1,2024-10-04 16:55:00+00:00,60,,99
0353,3,2024-10-04 16:55:00+00:00,60,,57
0008,1,2024-10-04 16:55:00+00:00,60,,90
0391,3,2024-10-04 16:55:00+00:00,60,,51
2118,2,2024-10-04 16:55:00+00:00,60,,75
0496,1,2024-10-04 16:55:00+00:00,60,,101
0386,1,2024-10-04 16:55:00+00:00,60,,99
0039,3,2024-10-04 16:55:00+00:00,60,,54
0333,1,2024-10-04 16:55:00+00:00,60,,98
0418,1,2024-10-04 16:55:00+00:00,60,,100
0224,1,2024-10-04 16:55:00+00:00,60,,93
0277,1,2024-10-04 16:55:00+00:00,60,,99
0100,1,2024-10-04 16:55:00+00:00,60,,97
0228,1,2024-10-04 16:55:00+00:00,60,,81
2180,1,2024-10-04 16:55:00+00:00,60,,88
0324,1,2024-10-04 16:55:00+00:00,60,,98
0132,2,2024-10-04 16:55:00+00:00,60,,69
0327,1,2024-10-04 16:55:00+00:00,60,,98
0171,2,2024-10-04 16:55:00+00:00,60,,75
0255,1,2024-10-04 16:55:00+00:00,60,,100
2166,1,2024-10-04 16:55:00+00:00,60,,87
0485,1,2024-10-04 16:55:00+00:00,60,,95
0488,1,2024-10-04 16:55:00+00:00,60,,87
0354,4,2024-10-04 16:55:00+00:00,60,,28
0188,1,2024-10-04 16:55:00+00:00,60,,90
0332,1,2024-10-04 16:55:00+00:00,60,,98
0401,2,2024-10-04 16:55:00+00:00,60,,72
0200,3,2024-10-04 16:55:00+00:00,60,,45
0483,1,2024-10-04 16:55:00+00:00,60,,97
0295,1,2024-10-04 16:55:00+00:00,60,,106
2196,1,2024-10-04 16:55:00+00:00,60,,88
0261,1,2024-10-04 16:55:00+00:00,60,,102
0131,1,2024-10-04 16:55:00+00:00,60,,106
0314,1,2024-10-04 16:55:00+00:00,60,,100
0259,1,2024-10-04 16:55:00+00:00,60,,99
0475,2,2024-10-04 16:55:00+00:00,60,,70
0179,2,2024-10-04 16:55:00+00:00,60,,64
2263,1,2024-10-04 16:55:00+00:00,60,,87
2167,1,2024-10-04 16:55:00+00:00,60,,88
0113,1,2024-10-04 16:55:00+00:00,60,,99
0033,1,2024-10-04 16:55:00+00:00,60,,97
0026,4,2024-10-04 16:55:00+00:00,60,,26
0057,2,2024-10-04 16:55:00+00:00,60,,69
0341,1,2024-10-04 16:55:00+00:00,60,,100
0219,1,2024-10-04 16:55:00+00:00,60,,102
0193,2,2024-10-04 16:55:00+00:00,60,,66
0241,1,2024-10-04 16:55:00+00:00,60,,100
2230,1,2024-10-04 16:55:00+00:00,60,,89
0217,1,2024-10-04 16:55:00+00:00,60,,101
2114,2,2024-10-04 16:55:00+00:00,60,,77
0050,1,2024-10-04 16:55:00+00:00,60,,94
0102,1,2024-10-04 16:55:00+00:00,60,,101
0049,1,2024-10-04 16:55:00+00:00,60,,89
0111,1,2024-10-04 16:55:00+00:00,60,,103
2085,1,2024-10-04 16:55:00+00:00,60,,83
0041,4,2024-10-04 16:55:00+00:00,60,,28
0477,2,2024-10-04 16:55:00+00:00,60,,60
0376,1,2024-10-04 16:55:00+00:00,60,,90
0161,1,2024-10-04 16:55:00+00:00,60,,104
0191,2,2024-10-04 16:55:00+00:00,60,,77
0103,4,2024-10-04 16:55:00+00:00,60,,23
